"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.768443908E1,-1.122665405E-2,6.730753326E0,8.027656403E0
1.769445308E1,1.664538574E-1,6.904092865E0,7.548951874E0
1.770446708E1,1.523831177E-1,7.078929291E0,7.464826813E0
1.771448108E1,-3.442840576E-2,7.182064819E0,7.573351135E0
1.772449408E1,-1.743873596E-1,7.183861084E0,7.512427826E0
1.773450808E1,-1.149609375E-1,7.174879761E0,7.451354828E0
1.774452208E1,-7.140151978E-2,7.178023224E0,7.410639496E0
1.775453508E1,-1.387614441E-1,7.127278748E0,7.282356262E0
1.776454908E1,-2.067201233E-1,7.123237152E0,7.048392792E0
1.777456308E1,-2.501298523E-1,7.204817505E0,6.781198425E0
1.778457708E1,-2.866539001E-1,7.303162994E0,6.680757294E0
1.779459008E1,-2.324665833E-1,7.432793427E0,6.656956787E0
1.780460408E1,-1.396595764E-1,7.540868683E0,6.667734375E0
1.781461808E1,-9.804611206E-2,7.584577789E0,6.744674377E0
1.782463108E1,-1.389111328E-1,7.583080902E0,6.753356323E0
1.783464508E1,-1.555265808E-1,7.556585999E0,6.683900757E0
1.784465908E1,-1.874102783E-1,7.489226074E0,6.513405304E0
1.785467308E1,-2.472857666E-1,7.431146851E0,6.299051056E0
1.786468608E1,-2.760260010E-1,7.460485840E0,6.144721985E0
1.787470008E1,-2.800675964E-1,7.533533936E0,6.049220581E0
1.788471408E1,-3.147953796E-1,7.582931213E0,6.070925446E0
1.789472708E1,-3.118016052E-1,7.636370087E0,6.151607666E0
1.790474108E1,-2.540217590E-1,7.690707092E0,6.334078217E0
1.791475508E1,-1.829196167E-1,7.729326782E0,6.494394836E0
1.792476908E1,-1.600172424E-1,7.650889893E0,6.527925110E0
1.793478208E1,-1.219963074E-1,7.608527985E0,6.475384369E0
1.794479608E1,-6.661148071E-2,7.636819153E0,6.348897400E0
1.795481008E1,-5.852828979E-2,7.697742462E0,6.145919495E0
1.796482308E1,-5.254074097E-2,7.832462311E0,5.999074860E0
1.797483708E1,-4.760101318E-2,7.987090759E0,5.952371979E0
1.798485108E1,-7.499404907E-2,8.091274109E0,6.098318481E0
1.799486508E1,-8.023315430E-2,8.149652710E0,6.355034637E0
1.800487808E1,-2.514770508E-2,8.277786255E0,6.411467285E0
1.801489208E1,7.289840698E-2,8.427924042E0,6.260431366E0
1.802490608E1,1.640588379E-1,8.430169373E0,6.048921204E0
1.803491908E1,1.737886047E-1,8.295599213E0,5.908064117E0
1.804493308E1,7.005432129E-2,8.118068390E0,5.838608551E0
1.805494708E1,-8.023315430E-2,7.949967957E0,5.855822754E0
1.806496108E1,-1.706451416E-1,7.843688965E0,5.940396881E0
1.807497408E1,-1.519340515E-1,7.839647369E0,6.003565521E0
1.808498829E1,-8.771759033E-2,7.789501648E0,6.159092102E0
1.809500229E1,-4.056564331E-2,7.744145966E0,6.288872223E0
1.810501529E1,-8.262817383E-2,7.683971100E0,6.333329773E0
1.811502929E1,-1.294807434E-1,7.573051758E0,6.355483704E0
1.812504329E1,-1.667532349E-1,7.476951599E0,6.353986816E0
1.813505729E1,-1.549278259E-1,7.371271362E0,6.433770905E0
1.814507029E1,-1.616638184E-1,7.291636963E0,6.579268341E0
1.815508429E1,-2.016307068E-1,7.257208557E0,6.777456207E0
1.816509829E1,-2.082170105E-1,7.227121124E0,7.023095398E0
1.817511129E1,-2.414479065E-1,7.266189880E0,7.120692444E0
1.818512529E1,-2.466870117E-1,7.313641205E0,7.162455597E0
1.819513929E1,-2.189945984E-1,7.336244202E0,7.235054626E0
1.820515329E1,-1.672023010E-1,7.291636963E0,7.399113464E0
1.821516629E1,-1.233435059E-1,7.093748474E0,7.586523743E0
1.822518029E1,-1.139131165E-1,6.825805664E0,7.753276978E0
1.823519429E1,-1.975891113E-1,6.590045929E0,7.987240448E0
1.824520829E1,-2.492317200E-1,6.558461609E0,8.271050262E0
1.825522129E1,-1.886077881E-1,6.751410370E0,8.415499878E0
1.826523529E1,1.148112488E-1,6.954837341E0,8.298592987E0
1.827524929E1,3.697311401E-1,7.026388550E0,8.078251190E0
1.828526229E1,4.519102478E-1,6.831194458E0,7.669301605E0
1.829527629E1,3.544628906E-1,6.499484253E0,7.534282379E0
1.830529029E1,1.791773987E-1,6.276747437E0,7.695048065E0
1.831530429E1,1.011895752E-1,6.124214630E0,7.669750671E0
1.832531729E1,2.784210205E-2,5.989494781E0,7.627987518E0
1.833533129E1,-8.397537231E-2,5.972280579E0,7.542964325E0
1.834534529E1,-1.431024170E-1,5.911506958E0,7.486681366E0
1.835535829E1,-7.319778442E-2,5.722450104E0,7.677684174E0
1.836537229E1,-5.239105225E-3,5.484594727E0,8.020171967E0
1.837538629E1,1.616638184E-2,5.271737366E0,8.338859253E0
1.838540029E1,1.502874756E-1,5.067861328E0,8.333919525E0
1.839541329E1,3.852987671E-1,4.918022919E0,8.382718048E0
1.840542729E1,3.683839417E-1,4.697232056E0,8.475824432E0
1.841544129E1,3.333567810E-1,4.440216522E0,8.593629456E0
1.842545429E1,2.097138977E-1,4.279151459E0,8.607700195E0
1.843546829E1,-1.152603149E-2,4.192631378E0,8.571625214E0
1.844548229E1,-5.763015747E-2,4.012855225E0,8.762178955E0
1.845549629E1,-1.871109009E-2,3.910468140E0,9.026529236E0
1.846550929E1,1.092727661E-2,3.846551056E0,9.271120605E0
1.847552329E1,5.183720398E-1,3.690575409E0,9.579778748E0
1.848553729E1,7.502398682E-1,3.393443298E0,9.744286652E0
1.849555029E1,9.383985901E-1,3.102598114E0,9.725725250E0
1.850556429E1,1.406026154E0,2.660267944E0,9.688452759E0
1.851557829E1,3.773652649E-1,2.631527710E0,9.249116364E0
1.852559229E1,3.242257690E-1,2.637066193E0,9.185648346E0
1.853560529E1,8.861572266E-2,2.514770508E0,9.523795166E0
1.854561929E1,-9.984237671E-2,2.332299957E0,9.711953888E0
1.855563329E1,2.604583740E-1,2.111958160E0,1.005608826E1
1.856564729E1,4.363426208E-1,1.987267456E0,1.022568558E1
1.857566029E1,9.092092896E-1,1.596430206E0,1.016730698E1
1.858567429E1,3.870950317E-1,1.292262726E0,9.931846619E0
1.859568829E1,2.528242493E-1,1.073118439E0,9.955796814E0
1.860570129E1,2.089654541E-1,7.316784668E-1,1.006177643E1
1.861571529E1,2.465373230E-1,1.880090332E-1,1.014545242E1
1.862572929E1,4.263134766E-1,-2.020797729E-1,1.050186127E1
1.863574329E1,2.601589966E-1,-1.977388000E-1,1.077160034E1
1.864575629E1,1.892065430E-1,-5.433700562E-2,1.085467758E1
1.865577029E1,1.399589539E-1,1.676513672E-2,1.066861450E1
1.866578429E1,8.382568359E-2,3.847000122E-2,9.998907166E0
1.867579729E1,1.323248291E-1,-1.466949463E-2,9.395960999E0
1.868581129E1,1.975891113E-1,-2.625540161E-1,9.165290680E0
1.869582529E1,3.034190369E-1,-6.619235229E-1,9.269623718E0
1.870583929E1,3.523672485E-1,-1.101559296E0,9.379944305E0
1.871585229E1,4.029620361E-1,-1.430275726E0,9.461075592E0
1.872586629E1,3.954776001E-1,-1.673070831E0,9.576784973E0
1.873588029E1,3.448828125E-1,-1.880539398E0,9.638007660E0
1.874589329E1,3.150947571E-1,-2.122136993E0,9.652377777E0
1.875590729E1,3.379971313E-1,-2.425406342E0,9.610315247E0
1.876592129E1,4.680766296E-1,-2.627186737E0,9.451495514E0
1.877593529E1,6.268963623E-1,-2.643951874E0,9.149124298E0
1.878594829E1,7.520361328E-1,-2.549498291E0,8.763077087E0
1.879596229E1,8.306227112E-1,-2.451601868E0,8.588540039E0
1.880597629E1,8.238867188E-1,-2.473905487E0,8.683143311E0
1.881598929E1,8.506809998E-1,-2.634970551E0,8.820258179E0
1.882600329E1,9.689350891E-1,-2.963088226E0,8.954828339E0
1.883601729E1,1.101708984E0,-3.434757385E0,8.933572540E0
1.884603129E1,9.843530273E-1,-3.766018524E0,8.820258179E0
1.885604429E1,8.571176147E-1,-3.843108215E0,8.829538879E0
1.886605829E1,8.015830994E-1,-3.803590393E0,8.778794403E0
1.887607229E1,7.538323975E-1,-3.724554749E0,8.552614746E0
1.888608629E1,7.183561707E-1,-3.689078522E0,8.372539215E0
1.889609929E1,7.695497131E-1,-3.719315643E0,8.315058746E0
1.890611329E1,9.129515076E-1,-3.911216583E0,8.293802948E0
1.891612729E1,1.043330383E0,-4.107608185E0,8.376281433E0
1.892614029E1,1.046174469E0,-4.213138733E0,8.546926575E0
1.893615429E1,1.097068634E0,-4.336931305E0,8.704099731E0
1.894616829E1,9.952803040E-1,-4.462520142E0,8.706943817E0
1.895618229E1,8.761280823E-1,-4.515210571E0,8.656498718E0
1.896619529E1,8.258326721E-1,-4.738097076E0,8.553063812E0
1.897620929E1,8.640032959E-1,-4.986580353E0,8.324638824E0
1.898622329E1,8.515791321E-1,-5.133275299E0,8.103099518E0
1.899623629E1,8.411009216E-1,-5.184768219E0,7.987090759E0
1.900625029E1,9.128018188E-1,-5.154082031E0,7.955057373E0
1.901626429E1,9.883946228E-1,-5.121749268E0,7.910001068E0
1.902627829E1,1.025068359E0,-5.069058838E0,7.929610291E0
1.903629129E1,1.096320190E0,-5.076842651E0,8.006699982E0
1.904630529E1,1.061143341E0,-5.152136078E0,8.085585938E0
1.905631929E1,9.816586304E-1,-5.257516937E0,8.066425781E0
1.906633329E1,9.827064514E-1,-5.371879120E0,7.872728577E0
1.907634629E1,9.421408081E-1,-5.595065002E0,7.696694641E0
1.908636058E1,8.863069153E-1,-5.761369171E0,7.590265961E0
1.909637458E1,8.825646973E-1,-5.759123840E0,7.593259735E0
1.910638758E1,9.113049316E-1,-5.653443604E0,7.670199738E0
1.911640158E1,1.027313690E0,-5.604944458E0,7.756270752E0
1.912641558E1,1.135089569E0,-5.648054810E0,7.773335266E0
1.913642958E1,1.106499023E0,-5.718408508E0,7.743098145E0
1.914644258E1,1.076561279E0,-5.901926880E0,7.671546936E0
1.915645658E1,1.077160034E0,-6.067781982E0,7.560328217E0
1.916647058E1,1.067130890E0,-6.061495056E0,7.482639771E0
1.917648358E1,1.034947815E0,-6.085295563E0,7.272776184E0
1.918649758E1,9.680369568E-1,-6.148913269E0,7.016509094E0
1.919651158E1,9.469308472E-1,-6.226452026E0,6.866670685E0
1.920652558E1,9.996212769E-1,-6.395450592E0,6.925648041E0
1.921653858E1,9.723779297E-1,-6.627318420E0,7.204967194E0
1.922655258E1,9.373507690E-1,-6.835834808E0,7.499105530E0
1.923656658E1,8.834628296E-1,-6.959028625E0,7.740254059E0
1.924658058E1,9.336085510E-1,-6.973698120E0,7.911797333E0
1.925659358E1,1.018332367E0,-6.849007416E0,7.734565887E0
1.926660758E1,1.026864624E0,-6.666087799E0,7.234904938E0
1.927662158E1,9.852511597E-1,-6.678811340E0,6.857389984E0
1.928663458E1,1.016236725E0,-6.799909515E0,6.673422546E0
1.929664858E1,1.077758789E0,-6.886429596E0,6.712191925E0
1.930666258E1,1.146166534E0,-6.989714813E0,6.853647766E0
1.931667658E1,1.238823853E0,-7.007976837E0,6.819219360E0
1.932668958E1,1.386117554E0,-6.939269714E0,6.654112701E0
1.933670358E1,1.464404755E0,-6.878346405E0,6.474635925E0
1.934671758E1,1.417701874E0,-6.807543640E0,6.318061523E0
1.935673058E1,1.360969849E0,-6.721921692E0,6.291566620E0
1.936674458E1,1.308129730E0,-6.701713715E0,6.368506622E0
1.937675858E1,1.264869690E0,-6.707401886E0,6.470893707E0
1.938677258E1,1.244362335E0,-6.647526398E0,6.449188843E0
1.939678558E1,1.269809418E0,-6.603817291E0,6.354435883E0
1.940679958E1,1.398691406E0,-6.562203827E0,6.174060974E0
1.941681358E1,1.445843353E0,-6.548432465E0,6.055058441E0
1.942682758E1,1.413211212E0,-6.595135345E0,6.075565796E0
1.943684058E1,1.315314789E0,-6.619684296E0,6.185287628E0
1.944685458E1,1.193019104E0,-6.737938385E0,6.369404755E0
1.945686858E1,1.062939606E0,-6.851103058E0,6.571933594E0
1.946688158E1,9.800120544E-1,-6.878047028E0,6.747518463E0
1.947689558E1,9.153465271E-1,-6.890620880E0,6.802005157E0
1.948690958E1,8.119116211E-1,-6.990762634E0,6.921456757E0
1.949692358E1,7.466473389E-1,-7.067702637E0,7.131919098E0
1.950693658E1,7.156617737E-1,-7.031028900E0,7.308252411E0
1.951695058E1,6.626719666E-1,-6.982230377E0,7.417824554E0
1.952696458E1,6.095324707E-1,-6.902446289E0,7.510032806E0
1.953697758E1,5.628295898E-1,-6.800807648E0,7.532186737E0
1.954699158E1,5.246589661E-1,-6.736441498E0,7.499105530E0
1.955700558E1,4.379891968E-1,-6.664740601E0,7.493117981E0
1.956701958E1,3.213816833E-1,-6.554120636E0,7.527845764E0
1.957703258E1,2.733316040E-1,-6.377338257E0,7.641309814E0
1.958704658E1,2.478845215E-1,-6.218219147E0,7.901319122E0
1.959706058E1,2.698887634E-1,-5.986501007E0,8.167465668E0
1.960707358E1,2.903961182E-1,-5.854176178E0,8.337661743E0
1.961708758E1,2.323168945E-1,-5.785319366E0,8.481662292E0
1.962710158E1,2.336640930E-1,-5.661676483E0,8.508905640E0
1.963711558E1,2.800675964E-1,-5.669909363E0,8.392896881E0
1.964712858E1,3.573069763E-1,-5.719905396E0,8.142467651E0
1.965714258E1,5.424719238E-1,-5.678740997E0,7.951764221E0
1.966715658E1,7.089257812E-1,-5.567073212E0,7.998766479E0
1.967717058E1,8.461903381E-1,-5.328020325E0,8.081095276E0
1.968718358E1,1.001567230E0,-5.139262848E0,8.169261932E0
1.969719758E1,1.055006104E0,-5.005441132E0,8.179440765E0
1.970721158E1,1.018631744E0,-4.866230621E0,7.991731110E0
1.971722458E1,1.018631744E0,-4.793781281E0,7.768994293E0
1.972723858E1,1.045426025E0,-4.736300812E0,7.604785767E0
1.973725258E1,1.079255676E0,-4.752167816E0,7.635621643E0
1.974726658E1,1.177750854E0,-4.656965790E0,7.865244141E0
1.975727958E1,1.242715759E0,-4.393214264E0,8.268355865E0
1.976729358E1,1.263223114E0,-4.037104797E0,8.616831207E0
1.977730758E1,1.197060699E0,-3.686084747E0,8.843759308E0
1.978732158E1,1.168170776E0,-3.381168823E0,8.997190247E0
1.979733458E1,1.184486847E0,-2.968027954E0,9.184450836E0
1.980734858E1,1.150208130E0,-2.628833313E0,9.394913177E0
1.981736258E1,1.163081360E0,-2.433788910E0,9.460177460E0
1.982737558E1,1.182690582E0,-2.267484741E0,9.246721344E0
1.983738958E1,1.131047974E0,-2.234553223E0,8.729247437E0
1.984740358E1,1.059347076E0,-2.268233185E0,8.116122437E0
1.985741758E1,9.514215088E-1,-2.341430969E0,7.988887024E0
1.986743058E1,8.924441528E-1,-2.147135010E0,8.121062164E0
1.987744458E1,8.652008057E-1,-1.619631958E0,8.440198517E0
1.988745858E1,7.716453552E-1,-1.045575714E0,8.860374756E0
1.989747158E1,5.301974487E-1,-7.045848083E-1,9.409283295E0
1.990748558E1,2.412982178E-1,-5.852828979E-1,9.894274750E0
1.991749958E1,1.727407837E-1,-4.423301697E-1,1.033810181E1
1.992751358E1,2.180964661E-1,-2.330653381E-1,1.064047302E1
1.993752658E1,3.077600098E-1,1.237925720E-1,1.062789917E1
1.994754058E1,3.370989990E-1,5.230123901E-1,1.027403503E1
1.995755458E1,3.492237854E-1,8.175997925E-1,9.970615997E0
1.996756758E1,1.164578247E-1,1.053808594E0,9.940079498E0
1.997758158E1,-1.210981750E-1,1.253643036E0,1.004126907E1
1.998759558E1,-3.061134338E-1,1.373992767E0,1.024245071E1
1.999760958E1,-1.776805115E-1,1.570234680E0,1.018736526E1
2.000762258E1,2.055226135E-1,1.851350098E0,9.892777863E0
2.001763658E1,4.813989258E-1,2.147733765E0,9.515711975E0
2.002765058E1,5.565426636E-1,2.388133850E0,9.148076477E0
2.003766458E1,3.731739807E-1,2.695295105E0,9.167536011E0
2.004767758E1,2.694396973E-3,3.034190369E0,9.222022705E0
2.005769158E1,-9.190887451E-2,3.209326172E0,9.110803986E0
2.006770558E1,-3.652404785E-2,3.351231079E0,8.895850983E0
2.007771858E1,2.230361938E-2,3.325484619E0,8.816965027E0
2.008772879E1,4.760101318E-2,3.202440491E0,8.838969269E0
2.009774279E1,-5.224136353E-2,3.226540375E0,8.950038300E0
2.010775679E1,-2.856060791E-1,3.351680145E0,8.842412109E0
2.011776979E1,-4.589456177E-1,3.480412445E0,8.606502686E0
2.012778379E1,-4.090992737E-1,3.705693970E0,8.568631439E0
2.013779779E1,-1.797761536E-1,4.138144684E0,8.611292725E0
2.014781079E1,3.772155762E-2,4.725972290E0,8.592731323E0
2.015782479E1,2.788700867E-1,5.334906006E0,8.525221710E0
2.016783879E1,4.836442566E-1,5.859564972E0,8.516689453E0
2.017785279E1,6.143225098E-1,6.156996460E0,8.486751709E0
2.018786579E1,5.062472534E-1,6.393953705E0,8.580905914E0
2.019787979E1,3.336561584E-1,6.719676361E0,8.643625488E0
2.020789379E1,3.273692322E-1,6.957232361E0,8.225395203E0
2.021790679E1,4.132905579E-1,7.075785828E0,7.658823395E0
2.022792079E1,6.062393188E-1,7.196734314E0,7.267986145E0
2.023793479E1,6.903643799E-1,7.278913422E0,6.969207458E0
2.024794879E1,6.099815369E-1,7.256011047E0,6.942862244E0
2.025796179E1,4.677772522E-1,7.177574158E0,7.048692169E0
2.026797579E1,3.857478333E-1,7.221133575E0,7.130272522E0
2.027798979E1,3.064128113E-1,7.278763733E0,7.093598785E0
2.028800279E1,1.077758789E-1,7.350314941E0,6.980134735E0
2.029801679E1,5.254074097E-2,7.429649963E0,6.870861969E0
2.030803079E1,3.442840576E-2,7.323221283E0,6.577322388E0
2.031804479E1,-1.257385254E-1,7.138505402E0,6.223757629E0
2.032805779E1,-3.227288818E-1,7.144792328E0,6.175258484E0
2.033807179E1,-4.237687683E-1,7.347171478E0,6.265221405E0
2.034808579E1,-5.625302124E-1,7.528893585E0,6.393654327E0
2.035809979E1,-6.743476868E-1,7.628436584E0,6.459966431E0
2.036811279E1,-7.295828247E-1,7.563621368E0,6.389912109E0
2.037812679E1,-7.756869507E-1,7.543862457E0,6.195167084E0
2.038814079E1,-7.590715027E-1,7.612868958E0,6.005810852E0
2.039815379E1,-8.342152405E-1,7.659422150E0,5.836063843E0
2.040816779E1,-9.752220154E-1,7.812254333E0,5.783223724E0
2.041818179E1,-9.774673462E-1,8.019573212E0,5.955665131E0
2.042819579E1,-8.999285889E-1,8.181386719E0,6.136788483E0
2.043820879E1,-9.237290955E-1,8.153095551E0,6.139632568E0
2.044822279E1,-1.100212097E0,8.182584229E0,6.068680115E0
2.045823679E1,-1.097817078E0,8.124505005E0,6.109245758E0
2.046824979E1,-1.096320190E0,8.180787964E0,6.079457703E0
2.047826379E1,-1.037642212E0,8.373287659E0,6.024671631E0
2.048827779E1,-1.172661438E0,8.611442413E0,5.947282562E0
2.049829179E1,-1.149609375E0,8.727301483E0,5.534441071E0
2.050830479E1,-1.091979218E0,8.890162811E0,5.310806122E0
2.051831879E1,-9.916877747E-1,8.984616394E0,5.251679077E0
2.052833279E1,-9.485774231E-1,9.051377563E0,5.143603821E0
2.053834679E1,-9.153465271E-1,8.980425110E0,5.021906891E0
2.054835979E1,-8.975335693E-1,8.893755341E0,5.109474792E0
2.055837379E1,-9.298663330E-1,8.862620087E0,5.206323395E0
2.056838779E1,-1.059347076E0,8.898545380E0,5.033283234E0
2.057840079E1,-9.744735718E-1,8.850644989E0,4.773423615E0
2.058841479E1,-9.517208862E-1,8.942553864E0,4.735552368E0
2.059842879E1,-9.946815491E-1,8.891510010E0,4.732558594E0
2.060844279E1,-1.061143341E0,8.797954559E0,4.727918243E0
2.061845579E1,-1.011746063E0,8.809181213E0,4.701872406E0
2.062846979E1,-9.131011963E-1,8.869356079E0,4.796176300E0
2.063848379E1,-8.765771484E-1,8.825946350E0,4.893324280E0
2.064849679E1,-8.165519714E-1,8.708590393E0,4.893473969E0
2.065851079E1,-7.458988953E-1,8.643475800E0,4.773872681E0
2.066852479E1,-7.276368713E-1,8.608598328E0,4.697531433E0
2.067853879E1,-7.589218140E-1,8.607400818E0,4.796625366E0
2.068855179E1,-8.391549683E-1,8.610394592E0,5.007387085E0
2.069856579E1,-8.634045410E-1,8.642128601E0,5.089566193E0
2.070857979E1,-7.978408813E-1,8.678652649E0,4.949457550E0
2.071859279E1,-7.622149658E-1,8.518036652E0,4.699926453E0
2.072860679E1,-7.774832153E-1,8.417445831E0,4.620292053E0
2.073862079E1,-8.238867188E-1,8.406967621E0,4.639302521E0
2.074863479E1,-8.975335693E-1,8.383167114E0,4.773872681E0
2.075864779E1,-9.868977356E-1,8.356971588E0,5.096002808E0
2.076866179E1,-1.083297272E0,8.382119293E0,5.496869202E0
2.077867579E1,-1.145418091E0,8.355325012E0,5.736371155E0
2.078868979E1,-1.121467896E0,8.440797272E0,5.746400299E0
2.079870279E1,-1.115929413E0,8.603808289E0,5.687422943E0
2.080871679E1,-1.082249451E0,8.608897705E0,5.728886719E0
2.081873079E1,-1.009201355E0,8.513545990E0,5.783672791E0
2.082874379E1,-9.774673462E-1,8.351732483E0,5.936804352E0
2.083875779E1,-1.023721161E0,8.111332397E0,6.157445526E0
2.084877179E1,-1.024619293E0,7.957003326E0,6.255940704E0
2.085878579E1,-1.005908203E0,7.801776123E0,6.290818176E0
2.086879879E1,-9.690847778E-1,7.696544952E0,6.351142731E0
2.087881279E1,-9.303153992E-1,7.699688416E0,6.525679779E0
2.088882679E1,-8.937913513E-1,7.755971375E0,6.719676361E0
2.089884079E1,-8.336164856E-1,7.776029663E0,6.904990997E0
2.090885379E1,-7.875123596E-1,7.616461487E0,7.230114899E0
2.091886779E1,-7.875123596E-1,7.425608368E0,7.554789734E0
2.092888179E1,-7.963439941E-1,7.354655914E0,7.777077484E0
2.093889479E1,-8.276289368E-1,7.236102448E0,7.821085968E0
2.094890879E1,-8.400531006E-1,6.949448547E0,7.778574371E0
2.095892279E1,-7.872129822E-1,6.653963013E0,7.764204254E0
2.096893679E1,-6.747967529E-1,6.422095184E0,7.823480988E0
2.097894979E1,-5.641767883E-1,6.270610199E0,7.916437683E0
2.098896379E1,-5.242098999E-1,6.255042572E0,8.046966248E0
2.099897779E1,-5.074447632E-1,6.196813660E0,8.204588470E0
2.100899079E1,-5.611830139E-1,6.100414124E0,8.428822174E0
2.101900479E1,-6.378236389E-1,5.937702484E0,8.620573425E0
2.102901879E1,-6.292913818E-1,5.662873993E0,8.857530670E0
2.103903279E1,-6.107299805E-1,5.299280090E0,9.073830872E0
2.104904579E1,-5.773493958E-1,4.964725800E0,9.294771423E0
2.105905979E1,-4.767585754E-1,4.747228088E0,9.416019287E0
2.106907379E1,-3.252735901E-1,4.567152557E0,9.343569946E0
2.107908779E1,-2.152523804E-1,4.363575897E0,9.237290955E0
2.108910108E1,-1.127156067E-1,4.193379822E0,9.060508575E0
2.109911508E1,7.903564453E-2,3.984564056E0,8.907377014E0
2.110912908E1,2.625540161E-1,3.886068878E0,9.024283905E0
2.111914208E1,3.842509460E-1,3.815266113E0,9.123078461E0
2.112915608E1,5.117857361E-1,3.651656342E0,9.121431885E0
2.113917008E1,5.191204834E-1,3.417094116E0,8.925339661E0
2.114918408E1,4.956193542E-1,3.168012085E0,8.791967010E0
2.115919708E1,5.023553467E-1,2.890638885E0,8.666527863E0
2.116921108E1,5.700146484E-1,2.593357086E0,8.440946960E0
2.117922508E1,6.146218872E-1,2.319277039E0,8.395441589E0
2.118923908E1,6.605763245E-1,2.122586060E0,8.388406219E0
2.119925208E1,7.954458618E-1,1.923500061E0,8.577163696E0
2.120926608E1,8.436456299E-1,1.709744568E0,8.710386658E0
2.121928008E1,8.605604553E-1,1.596729584E0,8.752598877E0
2.122929308E1,8.294252014E-1,1.577868805E0,8.859027557E0
2.123930708E1,7.909552002E-1,1.502725067E0,8.889713745E0
2.124932108E1,7.515870667E-1,1.368154907E0,8.951385498E0
2.125933508E1,6.819818115E-1,1.177002411E0,9.134604492E0
2.126934808E1,5.963598633E-1,8.649014282E-1,9.446555786E0
2.127936208E1,4.782554626E-1,5.517526245E-1,9.863588562E0
2.128937608E1,5.212161255E-1,4.234693909E-1,1.020442978E1
2.129939008E1,6.191125488E-1,3.938310242E-1,1.037911652E1
2.130940308E1,6.686595154E-1,2.598596191E-1,1.040815613E1
2.131941708E1,6.200106812E-1,3.936813354E-2,1.035920792E1
2.132943108E1,7.643106079E-1,-2.796185303E-1,1.036579422E1
2.133944408E1,9.199868774E-1,-5.821394348E-1,1.041608963E1
2.134945808E1,8.557704163E-1,-7.298822021E-1,1.058404037E1
2.135947208E1,8.978329468E-1,-5.926176453E-1,1.087713089E1
2.136948608E1,1.023421783E0,-5.192701721E-1,1.097128510E1
2.137949908E1,9.755213928E-1,-8.855584717E-1,1.061083466E1
2.138951308E1,8.533753967E-1,-1.597777405E0,9.572444000E0
