"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.841414671E1,-1.029553223E1,4.357727432E1,-2.796612549E1
2.842415971E1,-9.105422974E0,4.386079788E1,-2.759375000E1
2.843417371E1,-8.002105713E0,4.438737869E1,-2.751919556E1
2.844418771E1,-6.982666016E0,4.442902756E1,-2.755703735E1
2.845420171E1,-5.620437622E0,4.482625961E1,-2.743261719E1
2.846421471E1,-4.447006226E0,4.517889786E1,-2.691079712E1
2.847422871E1,-3.442443848E0,4.548493958E1,-2.700622559E1
2.848424271E1,-2.464065552E0,4.567762375E1,-2.670880127E1
2.849425571E1,-1.532623291E0,4.585252762E1,-2.652359009E1
2.850426971E1,-5.304718018E-1,4.595623398E1,-2.622882080E1
2.851428371E1,5.133514404E-1,4.592462921E1,-2.586010742E1
2.852429771E1,5.133514404E-1,4.592462921E1,-2.586010742E1
2.853431071E1,1.560333252E0,4.600719833E1,-2.550238037E1
2.854432471E1,2.731727600E0,4.624935532E1,-2.559399414E1
2.855433871E1,3.667968750E0,4.611864471E1,-2.570172119E1
2.856435271E1,4.776092529E0,4.609120178E1,-2.550305176E1
2.857436571E1,5.930335999E0,4.610093307E1,-2.528997803E1
2.858437971E1,7.141548157E0,4.607547379E1,-2.552642822E1
2.859439371E1,7.970985413E0,4.573688507E1,-2.544180298E1
2.860440771E1,8.969902039E0,4.542211151E1,-2.594677734E1
2.861442071E1,1.020961761E1,4.542534256E1,-2.573840332E1
2.862443471E1,1.109790039E1,4.520797348E1,-2.614538574E1
2.863444871E1,1.197637939E1,4.508923721E1,-2.594680786E1
2.864446271E1,1.283609009E1,4.469925690E1,-2.588424683E1
2.865447571E1,1.354444122E1,4.414679718E1,-2.603540039E1
2.866448971E1,1.415037537E1,4.383480835E1,-2.620642090E1
2.867450371E1,1.497818756E1,4.363917923E1,-2.656677246E1
2.868451671E1,1.543959808E1,4.297488022E1,-2.697305298E1
2.869453071E1,1.614482880E1,4.247947693E1,-2.756240845E1
2.870454471E1,1.667452240E1,4.181800461E1,-2.785253906E1
2.871455871E1,1.745207214E1,4.162522507E1,-2.855963135E1
2.872457171E1,1.780538177E1,4.081358719E1,-2.941748047E1
2.873458571E1,1.811679840E1,4.018896484E1,-2.997808838E1
2.874459971E1,1.877966309E1,3.934812164E1,-3.096505737E1
2.875461371E1,1.895936584E1,3.874526596E1,-3.157211304E1
2.876462671E1,1.935781860E1,3.793840790E1,-3.238323975E1
2.877464071E1,1.940690613E1,3.708673096E1,-3.312811279E1
2.878465471E1,1.987642670E1,3.603552628E1,-3.393350220E1
2.879466871E1,2.010935974E1,3.538224030E1,-3.465560913E1
2.880468171E1,2.027777100E1,3.457585526E1,-3.494390869E1
2.881469571E1,2.050993347E1,3.373030472E1,-3.570373535E1
2.882470971E1,2.077788544E1,3.311722183E1,-3.629812622E1
2.883472371E1,2.082830048E1,3.233185196E1,-3.647952271E1
2.884473671E1,2.054830933E1,3.181764603E1,-3.714431763E1
2.885475071E1,2.044943237E1,3.130681229E1,-3.750994873E1
2.886476471E1,2.011470795E1,3.065434647E1,-3.858102417E1
2.887477771E1,2.006620026E1,3.043732834E1,-3.941906738E1
2.888479171E1,1.962797546E1,2.995369339E1,-3.966738892E1
2.889480571E1,1.928331757E1,2.955809021E1,-3.964852905E1
2.890481971E1,1.919724274E1,2.906134415E1,-3.971505737E1
2.891483271E1,1.940103149E1,2.865638733E1,-4.007040405E1
2.892484671E1,1.947617340E1,2.861627579E1,-4.009881592E1
2.893486071E1,1.933448792E1,2.829615784E1,-4.055807495E1
2.894487471E1,1.950399017E1,2.788277435E1,-4.144525146E1
2.895488771E1,1.941567230E1,2.730276489E1,-4.151525879E1
2.896490171E1,1.949599457E1,2.706280518E1,-4.172467041E1
2.897491571E1,1.946414948E1,2.671500397E1,-4.226858521E1
2.898492971E1,1.934561920E1,2.657469177E1,-4.232086182E1
2.899494271E1,1.921607208E1,2.611476135E1,-4.258258057E1
2.900495671E1,1.897449493E1,2.565297699E1,-4.299734497E1
2.901497071E1,1.881308746E1,2.512257004E1,-4.291897583E1
2.902498471E1,1.893416595E1,2.461833572E1,-4.356610107E1
2.903499771E1,1.886475372E1,2.372970200E1,-4.348925781E1
2.904501171E1,1.865168762E1,2.310937500E1,-4.454705811E1
2.905502571E1,1.787535095E1,2.211452866E1,-4.589236450E1
2.906503971E1,1.823633575E1,2.134756088E1,-4.602816772E1
2.907505271E1,1.848850250E1,2.024951172E1,-4.582962036E1
2.908506671E1,1.855310059E1,1.940121841E1,-4.604129028E1
2.909508104E1,1.874960327E1,1.841109085E1,-4.653768921E1
2.910509504E1,1.889862061E1,1.736359787E1,-4.681890869E1
2.911510804E1,1.913166046E1,1.620647049E1,-4.733428955E1
2.912512204E1,1.942998505E1,1.503099918E1,-4.780087280E1
2.913513604E1,1.955891418E1,1.406654167E1,-4.809973145E1
2.914514904E1,1.922978973E1,1.297402477E1,-4.862329102E1
2.915516304E1,1.954656982E1,1.194360065E1,-4.857583618E1
2.916517704E1,1.958811951E1,1.071861935E1,-4.877072144E1
2.917519104E1,1.993552399E1,9.743377686E0,-4.909524536E1
2.918520404E1,2.013008118E1,8.543216705E0,-4.929083252E1
2.919521804E1,2.018981934E1,7.461382389E0,-4.972021484E1
2.920523204E1,2.031584930E1,6.650385857E0,-4.969305420E1
2.921524604E1,2.043505096E1,5.597321510E0,-4.934487915E1
2.922525904E1,2.064329529E1,4.708495140E0,-4.965106201E1
2.923527304E1,2.100975800E1,3.844886065E0,-4.966387939E1
2.924528704E1,2.143299103E1,3.109414101E0,-4.945559692E1
2.925530104E1,2.125829315E1,2.290782928E0,-4.945758057E1
2.926531404E1,2.146037292E1,1.760888577E0,-4.952899170E1
2.927532804E1,2.160647583E1,1.399680853E0,-4.945614624E1
2.928534204E1,2.154460907E1,8.582403064E-1,-4.931793213E1
2.929535604E1,2.134751129E1,2.994744182E-1,-4.971423340E1
2.930536904E1,2.116140747E1,1.530086398E-1,-4.924258423E1
2.931538304E1,2.129075623E1,-3.498994112E-1,-4.914981079E1
2.932539704E1,2.130599213E1,-5.608310699E-1,-4.974911499E1
2.933541104E1,2.112605286E1,-8.342609406E-1,-4.969647217E1
2.934542404E1,2.133341980E1,-1.035858154E0,-4.976455688E1
2.935543804E1,2.140843964E1,-1.054701209E0,-4.954199219E1
2.936545204E1,2.128923798E1,-1.076350808E0,-4.949139404E1
2.937546604E1,2.133913422E1,-9.587142467E-1,-4.924490356E1
2.938547904E1,2.161978149E1,-8.189119101E-1,-4.903878784E1
2.939549304E1,2.167742157E1,-9.134223461E-1,-4.883972168E1
2.940550704E1,2.202206421E1,-9.465866089E-1,-4.909796143E1
2.941552004E1,2.194245911E1,-1.183929563E0,-4.902008057E1
2.942553404E1,2.188343811E1,-1.348632097E0,-4.854943848E1
2.943554804E1,2.198310852E1,-1.191935539E0,-4.900823975E1
2.944556204E1,2.225154877E1,-1.419015408E0,-4.912072754E1
2.945557504E1,2.206379700E1,-1.316488028E0,-4.898080444E1
2.946558904E1,2.238151550E1,-1.303321362E0,-4.897366333E1
2.947560304E1,2.260873413E1,-1.491728306E0,-4.930377197E1
2.948561704E1,2.258756256E1,-1.388749838E0,-4.920935059E1
2.949563004E1,2.237194824E1,-1.442839384E0,-4.913998413E1
2.950564404E1,2.251627350E1,-1.485185385E0,-4.884423828E1
2.951565804E1,2.285648346E1,-1.578910828E0,-4.856063843E1
2.952567204E1,2.285648346E1,-1.578910828E0,-4.856063843E1
2.953568504E1,2.277339935E1,-1.594626427E0,-4.876119995E1
2.954569904E1,2.272214508E1,-1.746694326E0,-4.906729126E1
2.955571304E1,2.309614563E1,-1.858450413E0,-4.890570068E1
2.956572704E1,2.311500549E1,-1.805101633E0,-4.888610840E1
2.957574004E1,2.287995911E1,-1.942741871E0,-4.882086182E1
2.958575404E1,2.289935303E1,-2.198412418E0,-4.846279907E1
2.959576804E1,2.290697479E1,-2.286177397E0,-4.873571777E1
2.960578204E1,2.270731354E1,-1.898902655E0,-4.865039062E1
2.961579504E1,2.252274323E1,-2.353692293E0,-4.929098511E1
2.962580904E1,2.247979736E1,-2.431846619E0,-4.896099854E1
2.963582304E1,2.259032440E1,-2.676350594E0,-4.911737061E1
2.964583704E1,2.263591003E1,-2.735874176E0,-4.921691895E1
2.965585004E1,2.251389313E1,-2.689327717E0,-4.901205444E1
2.966586404E1,2.250527954E1,-2.687858582E0,-4.933609009E1
2.967587804E1,2.246153259E1,-2.833823919E0,-4.916586304E1
2.968589204E1,2.247982025E1,-2.747868061E0,-4.909448242E1
2.969590504E1,2.289081573E1,-2.718121052E0,-4.859368896E1
2.970591904E1,2.313654327E1,-2.737686872E0,-4.854275513E1
2.971593304E1,2.343961334E1,-2.576568365E0,-4.851641846E1
2.972594704E1,2.381472015E1,-2.076072216E0,-4.838269043E1
2.973596004E1,2.424435425E1,-2.057435513E0,-4.797970581E1
2.974597404E1,2.493724060E1,-2.014503956E0,-4.802587891E1
2.975598804E1,2.494858551E1,-1.825249672E0,-4.763009644E1
2.976600204E1,2.526878357E1,-1.906547785E0,-4.721185303E1
2.977601504E1,2.576893616E1,-1.598123789E0,-4.712298584E1
2.978602904E1,2.608922577E1,-1.682957888E0,-4.735537720E1
2.979604304E1,2.616270447E1,-1.732558727E0,-4.735580444E1
2.980605604E1,2.632036591E1,-1.895711422E0,-4.691159058E1
2.981607004E1,2.669306183E1,-1.887642860E0,-4.672653198E1
2.982608404E1,2.681689453E1,-2.013030767E0,-4.635745239E1
2.983609804E1,2.722465515E1,-2.122575045E0,-4.592062378E1
2.984611104E1,2.738909149E1,-2.177953005E0,-4.590362549E1
2.985612504E1,2.772413635E1,-1.757434845E0,-4.631420898E1
2.986613904E1,2.772805786E1,-1.490712881E0,-4.617068481E1
2.987615304E1,2.784030914E1,-1.191536427E0,-4.637246704E1
2.988616604E1,2.793447113E1,-7.660381794E-1,-4.603659058E1
2.989618004E1,2.801768494E1,-7.395458221E-2,-4.603945923E1
2.990619404E1,2.805003357E1,5.681295395E-1,-4.614318848E1
2.991620804E1,2.797493744E1,1.369165421E0,-4.642382812E1
2.992622104E1,2.801888275E1,2.047421694E0,-4.608105469E1
2.993623504E1,2.776715851E1,2.808004141E0,-4.616604614E1
2.994624904E1,2.766094971E1,3.344868422E0,-4.590066528E1
2.995626304E1,2.758235168E1,4.181235313E0,-4.594345093E1
2.996627604E1,2.757861328E1,4.968675613E0,-4.576513672E1
2.997629004E1,2.754055786E1,5.828426838E0,-4.568811035E1
2.998630404E1,2.726365662E1,6.626233101E0,-4.553628540E1
2.999631804E1,2.730718231E1,7.450117588E0,-4.582125854E1
3.000633104E1,2.711412048E1,8.293082237E0,-4.558532715E1
3.001634504E1,2.689498901E1,9.224624634E0,-4.565945435E1
3.002635904E1,2.648840332E1,1.014248276E1,-4.545236206E1
3.003637304E1,2.617054749E1,1.113702869E1,-4.574057007E1
3.004638604E1,2.592566681E1,1.213562870E1,-4.575378418E1
3.005640004E1,2.584465027E1,1.305912399E1,-4.532168579E1
3.006641404E1,2.590359497E1,1.403485012E1,-4.482492065E1
3.007642804E1,2.565612030E1,1.485320950E1,-4.435821533E1
3.008644104E1,2.555775452E1,1.585195637E1,-4.424481201E1
3.009645521E1,2.531925964E1,1.681789017E1,-4.398071289E1
3.010646921E1,2.492786407E1,1.788237000E1,-4.381442261E1
3.011648321E1,2.453083038E1,1.857884216E1,-4.374710083E1
3.012649621E1,2.414916229E1,1.940593338E1,-4.423367310E1
3.013651021E1,2.312377167E1,2.042358398E1,-4.396139526E1
3.014652421E1,2.268962097E1,2.120239258E1,-4.354788208E1
3.015653821E1,2.193659973E1,2.212334061E1,-4.326141357E1
3.016655121E1,2.151776886E1,2.260771179E1,-4.335256958E1
3.017656521E1,2.107867432E1,2.346741104E1,-4.332733154E1
3.018657921E1,2.036377716E1,2.429464340E1,-4.304684448E1
3.019659321E1,1.967044067E1,2.503100204E1,-4.284115601E1
3.020660621E1,1.876533508E1,2.532221985E1,-4.329013062E1
3.021662021E1,1.786858368E1,2.577918243E1,-4.314080811E1
3.022663421E1,1.699316406E1,2.599738693E1,-4.323416138E1
3.023664821E1,1.600019836E1,2.637292862E1,-4.361108398E1
3.024666121E1,1.495797729E1,2.654373932E1,-4.337316895E1
3.025667521E1,1.373774719E1,2.661644363E1,-4.380484009E1
3.026668921E1,1.251661682E1,2.707640457E1,-4.408981323E1
3.027670321E1,1.155481720E1,2.704085922E1,-4.410382080E1
3.028671621E1,1.034409332E1,2.699398804E1,-4.401635742E1
3.029673021E1,9.773437500E0,2.699656296E1,-4.440798950E1
3.030674421E1,9.092369080E0,2.719051743E1,-4.468276978E1
3.031675821E1,7.988128662E0,2.761736679E1,-4.447888184E1
3.032677121E1,7.205482483E0,2.799613190E1,-4.438519287E1
3.033678521E1,6.615371704E0,2.840604019E1,-4.413262939E1
3.034679921E1,5.720848083E0,2.858863831E1,-4.406320190E1
3.035681321E1,4.737472534E0,2.918833923E1,-4.394708252E1
3.036682621E1,3.698501587E0,2.956893539E1,-4.386157227E1
3.037684021E1,2.723793030E0,2.998568726E1,-4.385693359E1
3.038685421E1,1.298362732E0,3.038100815E1,-4.307342529E1
3.039686821E1,2.152328491E-1,3.055660248E1,-4.345535278E1
3.040688121E1,-1.097221375E0,3.088322449E1,-4.342303467E1
3.041689521E1,-2.281410217E0,3.107843399E1,-4.307815552E1
3.042690921E1,-3.441154480E0,3.129655075E1,-4.299862671E1
3.043692321E1,-4.627708435E0,3.168701553E1,-4.236450195E1
3.044693621E1,-5.796302795E0,3.180746841E1,-4.221026611E1
3.045695021E1,-7.069618225E0,3.189802170E1,-4.200485229E1
3.046696421E1,-8.396186829E0,3.210264206E1,-4.185055542E1
3.047697821E1,-9.804740906E0,3.226328278E1,-4.170294189E1
3.048699121E1,-1.138295746E1,3.247799301E1,-4.120788574E1
3.049700521E1,-1.250913239E1,3.253234482E1,-4.022235107E1
3.050701921E1,-1.392134857E1,3.238346100E1,-3.971820068E1
3.051703321E1,-1.532376862E1,3.279037857E1,-3.913656616E1
3.052704621E1,-1.532376862E1,3.279037857E1,-3.913656616E1
3.053706021E1,-1.654633331E1,3.295489883E1,-3.849176025E1
3.054707421E1,-1.784824371E1,3.302562714E1,-3.775241089E1
3.055708821E1,-1.885816193E1,3.301684189E1,-3.726727295E1
3.056710121E1,-1.983704376E1,3.297084045E1,-3.666607666E1
3.057711521E1,-2.053652191E1,3.328360367E1,-3.525274658E1
3.058712921E1,-2.160005951E1,3.368326569E1,-3.426495361E1
3.059714321E1,-2.232482147E1,3.379225540E1,-3.402212524E1
3.060715621E1,-2.318585968E1,3.414602661E1,-3.340832520E1
3.061717021E1,-2.375321198E1,3.437775040E1,-3.315936279E1
3.062718421E1,-2.416063690E1,3.473129272E1,-3.188381958E1
3.063719821E1,-2.458690643E1,3.486988068E1,-3.119122314E1
3.064721121E1,-2.470616913E1,3.536695480E1,-3.061923218E1
3.065722521E1,-2.505751801E1,3.554088974E1,-2.944931030E1
3.066723921E1,-2.535099030E1,3.597600174E1,-2.933642578E1
3.067725321E1,-2.578214264E1,3.623978043E1,-2.874420166E1
3.068726621E1,-2.576833344E1,3.665808487E1,-2.784524536E1
3.069728021E1,-2.595087433E1,3.713190842E1,-2.737957764E1
3.070729421E1,-2.595409393E1,3.745758820E1,-2.650643921E1
3.071730821E1,-2.617812347E1,3.780999374E1,-2.560055542E1
3.072732121E1,-2.636760712E1,3.822785950E1,-2.472521973E1
3.073733521E1,-2.657578278E1,3.849176025E1,-2.369036865E1
3.074734921E1,-2.671295929E1,3.909452820E1,-2.316220093E1
3.075736321E1,-2.699875641E1,3.961748886E1,-2.236645508E1
3.076737621E1,-2.686411285E1,4.009068680E1,-2.139459229E1
3.077739021E1,-2.698210907E1,4.063743210E1,-2.044744873E1
3.078740421E1,-2.683133698E1,4.090442657E1,-1.948214722E1
3.079741821E1,-2.676123810E1,4.131389999E1,-1.835711670E1
3.080743121E1,-2.653382111E1,4.174531174E1,-1.704611206E1
3.081744521E1,-2.636061859E1,4.220976639E1,-1.634097290E1
3.082745921E1,-2.620900726E1,4.268956375E1,-1.547198486E1
3.083747321E1,-2.600916290E1,4.324396133E1,-1.468508911E1
3.084748621E1,-2.555863190E1,4.376102448E1,-1.429510498E1
3.085750021E1,-2.522750092E1,4.424128723E1,-1.293386841E1
3.086751421E1,-2.487837982E1,4.451766586E1,-1.173583984E1
3.087752821E1,-2.453252411E1,4.493853378E1,-1.107092285E1
3.088754121E1,-2.434577179E1,4.541763687E1,-9.969238281E0
3.089755521E1,-2.391637421E1,4.578020477E1,-8.994171143E0
3.090756921E1,-2.340615082E1,4.639012909E1,-7.991973877E0
3.091758321E1,-2.301779938E1,4.655401230E1,-7.104278564E0
3.092759621E1,-2.229309845E1,4.714179611E1,-6.405242920E0
3.093761021E1,-2.167145538E1,4.755757523E1,-5.099395752E0
3.094762421E1,-2.095282745E1,4.787506104E1,-4.037017822E0
3.095763821E1,-2.060543060E1,4.802832794E1,-2.985260010E0
3.096765121E1,-1.964560699E1,4.836993408E1,-1.999572754E0
3.097766521E1,-1.897246552E1,4.887715530E1,-1.161346436E0
3.098767921E1,-1.802640533E1,4.915488434E1,-2.592773438E-1
3.099769321E1,-1.713727570E1,4.965673828E1,8.653869629E-1
3.100770621E1,-1.623850250E1,4.980402374E1,2.303009033E0
3.101772021E1,-1.511963654E1,5.010013199E1,3.148712158E0
3.102773421E1,-1.404892731E1,5.010644531E1,3.838684082E0
3.103774821E1,-1.325576019E1,5.040502930E1,4.733703613E0
3.104776121E1,-1.228885651E1,5.037823868E1,5.654846191E0
3.105777521E1,-1.116106415E1,5.053422165E1,6.185760498E0
3.106778921E1,-9.822364807E0,5.071420288E1,6.444976807E0
3.107780321E1,-8.760643005E0,5.066754532E1,6.839874268E0
3.108781621E1,-7.791938782E0,5.119159317E1,7.293762207E0
3.109782996E1,-6.752891541E0,5.116724396E1,7.443786621E0
3.110784396E1,-5.735221863E0,5.129468918E1,7.381927490E0
3.111785796E1,-4.745597839E0,5.146857071E1,7.725860596E0
3.112787096E1,-4.120323181E0,5.171255875E1,7.357055664E0
3.113788496E1,-3.277015686E0,5.155844116E1,7.347747803E0
3.114789896E1,-2.165702820E0,5.181364441E1,7.417602539E0
3.115791296E1,-1.433799744E0,5.176495743E1,7.476531982E0
3.116792596E1,-9.724502563E-1,5.171909332E1,7.363769531E0
3.117793996E1,-1.854705811E-1,5.180168533E1,6.838195801E0
3.118795396E1,4.967193604E-1,5.195185089E1,6.908355713E0
3.119796796E1,1.570899963E0,5.167376709E1,6.247863770E0
3.120798096E1,2.309364319E0,5.176836395E1,5.799652100E0
3.121799496E1,2.918434143E0,5.197570419E1,5.573089600E0
3.122800896E1,3.557174683E0,5.201086426E1,5.446166992E0
3.123802296E1,4.205665588E0,5.191233444E1,4.852111816E0
3.124803596E1,4.675857544E0,5.178639603E1,4.017425537E0
3.125804996E1,5.517105103E0,5.202798462E1,3.568969727E0
3.126806396E1,6.302841187E0,5.183722305E1,3.135864258E0
3.127807796E1,7.043449402E0,5.170552826E1,2.384307861E0
3.128809096E1,7.912414551E0,5.167731476E1,1.656860352E0
3.129810496E1,8.782814026E0,5.168574524E1,1.133056641E0
3.130811896E1,9.880485535E0,5.133651733E1,5.812683105E-1
3.131813296E1,1.062553406E1,5.133962631E1,-8.541870117E-2
3.132814596E1,1.182317352E1,5.136249542E1,-3.135986328E-1
3.133815996E1,1.277631378E1,5.086228561E1,-1.137756348E0
3.134817396E1,1.377602386E1,5.072740936E1,-1.662567139E0
3.135818796E1,1.463515472E1,5.046501160E1,-2.561248779E0
3.136820096E1,1.588482666E1,5.010794830E1,-2.816619873E0
3.137821496E1,1.698200226E1,4.965206528E1,-3.912658691E0
3.138822896E1,1.822664642E1,4.918634415E1,-4.592864990E0
3.139824296E1,1.911166382E1,4.849185181E1,-5.362060547E0
3.140825596E1,2.038925171E1,4.803582382E1,-6.138916016E0
3.141826996E1,2.124114990E1,4.734287643E1,-6.961486816E0
3.142828396E1,2.255793762E1,4.668091965E1,-7.606658936E0
3.143829796E1,2.336675262E1,4.654393387E1,-8.438476562E0
3.144831096E1,2.436284637E1,4.590894699E1,-8.877685547E0
3.145832496E1,2.536917877E1,4.547565842E1,-9.906585693E0
3.146833896E1,2.622619629E1,4.471726990E1,-1.045816040E1
3.147835296E1,2.708515930E1,4.396604919E1,-1.138119507E1
3.148836596E1,2.808868408E1,4.310140228E1,-1.226184082E1
3.149837996E1,2.892950439E1,4.229094696E1,-1.285610962E1
3.150839396E1,2.978664398E1,4.162046814E1,-1.365954590E1
3.151840796E1,3.036444855E1,4.066486740E1,-1.412106323E1
3.152842096E1,3.036444855E1,4.066486740E1,-1.412106323E1
3.153843496E1,3.088899231E1,3.989286804E1,-1.497457886E1
3.154844896E1,3.154024506E1,3.911127090E1,-1.572634888E1
3.155846296E1,3.207595062E1,3.860154343E1,-1.657519531E1
3.156847596E1,3.276380157E1,3.783131027E1,-1.751675415E1
3.157848996E1,3.308721924E1,3.718761444E1,-1.849151611E1
3.158850396E1,3.341559601E1,3.638027191E1,-1.933239746E1
3.159851796E1,3.398608398E1,3.574069595E1,-2.002581787E1
3.160853096E1,3.403931427E1,3.465023804E1,-2.073257446E1
3.161854496E1,3.451390076E1,3.402853775E1,-2.123358154E1
3.162855896E1,3.498097992E1,3.341083908E1,-2.197961426E1
3.163857296E1,3.496604919E1,3.266751480E1,-2.311007690E1
3.164858596E1,3.501651001E1,3.175807571E1,-2.401013184E1
3.165859996E1,3.502447510E1,3.106537628E1,-2.465966797E1
3.166861396E1,3.527281189E1,3.017045212E1,-2.526235962E1
3.167862796E1,3.539187622E1,2.943085098E1,-2.615850830E1
3.168864096E1,3.542884064E1,2.855422592E1,-2.725793457E1
3.169865496E1,3.545281982E1,2.774871445E1,-2.801013184E1
3.170866896E1,3.563153839E1,2.680079269E1,-2.873876953E1
3.171868296E1,3.576705933E1,2.554548645E1,-2.958197021E1
3.172869596E1,3.609446716E1,2.459132767E1,-3.042041016E1
3.173870996E1,3.618278503E1,2.376104355E1,-3.099017334E1
3.174872396E1,3.628641510E1,2.276050568E1,-3.200097656E1
3.175873796E1,3.625431061E1,2.189791489E1,-3.223916626E1
3.176875096E1,3.648275757E1,2.082258224E1,-3.313598633E1
3.177876496E1,3.636456299E1,1.954511642E1,-3.393338013E1
3.178877896E1,3.627975464E1,1.866395569E1,-3.407763672E1
3.179879296E1,3.611593628E1,1.779727936E1,-3.483370972E1
3.180880596E1,3.621990204E1,1.681047821E1,-3.533370972E1
3.181881996E1,3.613267517E1,1.549121857E1,-3.622463989E1
3.182883396E1,3.611824799E1,1.458993244E1,-3.695123291E1
3.183884696E1,3.579441071E1,1.364372349E1,-3.746340942E1
3.184886096E1,3.553182983E1,1.262493134E1,-3.788836670E1
3.185887496E1,3.542774963E1,1.180953217E1,-3.818896484E1
3.186888896E1,3.512959290E1,1.099491882E1,-3.873590088E1
3.187890296E1,3.475652313E1,9.783252716E0,-3.932467651E1
3.188891596E1,3.481724548E1,9.000713348E0,-3.951651001E1
3.189892996E1,3.485025024E1,7.703773975E0,-3.973855591E1
3.190894396E1,3.499730682E1,6.550807953E0,-3.993161011E1
3.191895796E1,3.495808411E1,5.659048557E0,-4.032989502E1
3.192897096E1,3.517620087E1,4.475322723E0,-4.043228149E1
3.193898496E1,3.559655762E1,3.707994699E0,-4.012777710E1
3.194899896E1,3.584156036E1,2.638049126E0,-3.989309692E1
3.195901296E1,3.597119904E1,1.350831270E0,-3.974398804E1
3.196902596E1,3.598183441E1,6.089993715E-1,-3.965576172E1
3.197903996E1,3.605379486E1,-6.100863218E-2,-3.969070435E1
3.198905396E1,3.621772003E1,-7.202572823E-1,-3.956509399E1
3.199906696E1,3.606240845E1,-1.529169559E0,-3.963217163E1
3.200908096E1,3.607303619E1,-2.424897909E0,-3.981219482E1
3.201909496E1,3.590052795E1,-3.088623762E0,-3.952926636E1
3.202910896E1,3.616855621E1,-4.006562233E0,-3.963400269E1
3.203912196E1,3.636344147E1,-4.635215759E0,-3.902398682E1
3.204913596E1,3.643236542E1,-5.227633953E0,-3.922360229E1
3.205914996E1,3.661072540E1,-5.663530827E0,-3.866067505E1
3.206916396E1,3.669404602E1,-6.341829300E0,-3.796142578E1
3.207917696E1,3.684832764E1,-7.064359665E0,-3.816241455E1
