"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.734267542E1,-2.264761448E0,-4.456106663E0,6.164443493E-2
2.735268942E1,-1.609265566E0,-3.605010271E0,-7.474084198E-2
2.736270342E1,-1.094569206E0,-2.750458241E0,-3.747390211E-2
2.737271742E1,-9.469582438E-1,-2.617562294E0,5.438785627E-2
2.738273042E1,-9.175537229E-1,-2.665637493E0,6.549882889E-2
2.739274442E1,-8.247683048E-1,-2.418443918E0,2.362861112E-2
2.740275842E1,-7.091045380E-1,-1.904434800E0,-6.664047018E-3
2.741277242E1,-6.807201505E-1,-1.643539190E0,3.944884613E-2
2.742278542E1,-6.550411582E-1,-1.548705101E0,-1.067823730E-2
2.743279942E1,-5.555340648E-1,-1.481808186E0,-6.978016347E-2
2.744281342E1,-3.450146317E-1,-1.238222718E0,-5.100114644E-2
2.745282742E1,-1.091414988E-1,-9.066030383E-1,-1.476618089E-2
2.746284042E1,9.355435520E-2,-6.897386312E-1,3.093366139E-2
2.747285442E1,2.032250315E-1,-5.572165251E-1,8.074568212E-2
2.748286842E1,2.024569660E-1,-5.418170094E-1,1.176142246E-1
2.749288242E1,1.572887599E-1,-6.613876224E-1,1.020720303E-1
2.750289542E1,9.194010496E-2,-7.835462689E-1,9.020763636E-2
2.751290942E1,8.363150060E-3,-8.828377128E-1,1.051120162E-1
2.752292342E1,-8.356996626E-2,-1.035495758E0,1.347673833E-1
2.753293742E1,-1.221252084E-1,-1.204577684E0,1.760455817E-1
2.754295042E1,-9.278649092E-2,-1.292195678E0,1.614104509E-1
2.755296442E1,-4.047746211E-2,-1.315628052E0,1.463896781E-1
2.756297842E1,-2.070588991E-2,-1.380671263E0,1.556098163E-1
2.757299142E1,-4.125668481E-2,-1.469316006E0,1.271336973E-1
2.758300542E1,-1.458675116E-1,-1.489696860E0,9.826955944E-2
2.759301942E1,-2.551858425E-1,-1.469503164E0,8.399022371E-2
2.760303342E1,-2.982246578E-1,-1.351686597E0,7.567503303E-2
2.761304642E1,-2.788231671E-1,-1.161619663E0,7.800396532E-2
2.762306042E1,-2.230397910E-1,-1.067378640E0,9.321940690E-2
2.763307442E1,-1.716743261E-1,-1.048802137E0,8.719212562E-2
2.764308842E1,-1.522668004E-1,-1.159041047E0,6.565034389E-2
2.765310142E1,-1.363348067E-1,-1.454668999E0,2.902044542E-2
2.766311542E1,-8.976598084E-2,-1.687607169E0,1.159937680E-2
2.767312942E1,-2.689878270E-2,-1.807865858E0,4.006351531E-2
2.768314342E1,1.785910130E-2,-1.801147699E0,1.026240960E-1
2.769315642E1,3.834798187E-2,-1.688268542E0,1.445555538E-1
2.770317042E1,5.823220685E-2,-1.515638471E0,1.764602214E-1
2.771318442E1,7.163825631E-2,-1.310389519E0,1.690686345E-1
2.772319842E1,8.874960244E-2,-1.124153376E0,1.314890385E-1
2.773321142E1,1.034619585E-1,-1.047209978E0,8.412177116E-2
2.774322542E1,8.320755512E-2,-1.077065945E0,2.888913453E-2
2.775323942E1,8.997943997E-2,-1.055875659E0,-2.111783996E-2
2.776325342E1,9.143326432E-2,-1.041810393E0,7.347891107E-3
2.777326642E1,1.106986403E-1,-1.106299520E0,6.658885628E-2
2.778328042E1,1.280113161E-1,-1.253805041E0,3.239014000E-2
2.779329442E1,8.182054758E-2,-1.446438670E0,-9.504573420E-3
2.780330742E1,5.598974973E-2,-1.631715059E0,4.877471179E-2
2.781332142E1,7.279628515E-2,-1.734556198E0,7.457727939E-2
2.782333542E1,1.140473187E-1,-1.749572396E0,1.387610584E-1
2.783334942E1,1.866177619E-1,-1.691259027E0,2.040601522E-1
2.784336242E1,2.501359880E-1,-1.544172168E0,2.343237847E-1
2.785337642E1,2.264763266E-1,-1.430236101E0,2.649440467E-1
2.786339042E1,1.782978773E-1,-1.371387124E0,2.223379761E-1
2.787340442E1,9.501454234E-2,-1.326898098E0,1.166424304E-1
2.788341742E1,1.083042286E-2,-1.394274473E0,-3.419634700E-2
2.789343142E1,-5.258569121E-2,-1.521713972E0,-1.608238071E-1
2.790344542E1,-4.037164152E-2,-1.556440711E0,-1.254780591E-1
2.791345942E1,-3.814772889E-2,-1.623338223E0,-1.175061390E-1
2.792347242E1,-4.545011744E-2,-1.647928834E0,-1.286053956E-1
2.793348642E1,-3.724081814E-2,-1.553825736E0,-1.423228085E-1
2.794350042E1,-4.412136227E-2,-1.367655635E0,-1.336432993E-1
2.795351442E1,-7.559560239E-2,-1.171087742E0,-8.676607162E-2
2.796352742E1,-9.761249274E-2,-1.042483449E0,3.510030918E-3
2.797354142E1,-1.629892439E-1,-9.898058772E-1,3.757558018E-2
2.798355542E1,-2.225889266E-1,-1.085035443E0,8.593405783E-2
2.799356942E1,-2.711449265E-1,-1.181701779E0,1.471028775E-1
2.800358242E1,-3.186133504E-1,-1.247798443E0,2.032508403E-1
2.801359642E1,-3.653759956E-1,-1.272055984E0,2.340558916E-1
2.802361042E1,-4.562004209E-1,-1.158450842E0,1.757358611E-1
2.803362342E1,-5.467785001E-1,-1.027663589E0,1.680579633E-1
2.804363742E1,-5.182030797E-1,-8.906007409E-1,2.781911492E-1
2.805365142E1,-5.101130605E-1,-6.917364597E-1,3.732622266E-1
2.806366542E1,-4.984875321E-1,-4.277027547E-1,4.531693161E-1
2.807367842E1,-4.961073101E-1,-1.871805489E-1,5.215044618E-1
2.808369242E1,-4.467844963E-1,4.009734467E-2,6.353114247E-1
2.809370671E1,-4.613835216E-1,2.337696105E-1,7.005021572E-1
2.810372071E1,-5.354372263E-1,3.337841034E-1,6.823915839E-1
2.811373371E1,-5.362411141E-1,4.102352560E-1,6.738468409E-1
2.812374771E1,-5.160386562E-1,4.559385777E-1,6.912045479E-1
2.813376171E1,-5.095331073E-1,5.226870775E-1,7.545653582E-1
2.814377571E1,-4.126270115E-1,7.406101227E-1,1.001181006E0
2.815378871E1,-3.892149925E-1,9.271442294E-1,1.132920742E0
2.816380271E1,-4.147983789E-1,1.168537736E0,1.257867455E0
2.817381671E1,-3.988877833E-1,1.362080216E0,1.381284118E0
2.818383071E1,-3.665165305E-1,1.514344931E0,1.469700813E0
2.819384371E1,-3.441076875E-1,1.593832374E0,1.499610305E0
2.820385771E1,-3.616762757E-1,1.557721138E0,1.500987887E0
2.821387171E1,-4.087948203E-1,1.440617561E0,1.451007843E0
2.822388571E1,-4.241668582E-1,1.254727244E0,1.411132574E0
2.823389871E1,-4.009296894E-1,1.119939566E0,1.399456024E0
2.824391271E1,-3.504926264E-1,1.053829551E0,1.367360353E0
2.825392671E1,-3.003202081E-1,1.029572129E0,1.362779498E0
2.826393971E1,-2.623725533E-1,1.085384488E0,1.389569759E0
2.827395371E1,-2.807936668E-1,1.206679344E0,1.501118183E0
2.828396771E1,-3.362486959E-1,1.327912092E0,1.632007718E0
2.829398171E1,-4.343740046E-1,1.343688607E0,1.703676581E0
2.830399471E1,-5.594304204E-1,1.243094325E0,1.689643025E0
2.831400871E1,-6.561412215E-1,1.068588972E0,1.634477258E0
2.832402271E1,-7.004051208E-1,9.277088046E-1,1.619245052E0
2.833403671E1,-6.846721768E-1,9.306725264E-1,1.662894487E0
2.834404971E1,-6.638273597E-1,1.083258271E0,1.692389011E0
2.835406371E1,-6.572623253E-1,1.320193768E0,1.683582544E0
2.836407771E1,-6.710090637E-1,1.517666578E0,1.638665318E0
2.837409171E1,-7.421060205E-1,1.576540709E0,1.524488688E0
2.838410471E1,-8.137322664E-1,1.553919196E0,1.438549876E0
2.839411871E1,-8.470027447E-1,1.551329732E0,1.443711877E0
2.840413271E1,-8.352243900E-1,1.518049002E0,1.501480579E0
2.841414671E1,-8.016318679E-1,1.490879416E0,1.544581771E0
2.842415971E1,-7.397086024E-1,1.481960535E0,1.616581082E0
2.843417371E1,-6.775780916E-1,1.502711177E0,1.710154414E0
2.844418771E1,-6.695579886E-1,1.488099694E0,1.723809600E0
2.845420171E1,-6.512872577E-1,1.416311860E0,1.711627483E0
2.846421471E1,-6.216963530E-1,1.285992265E0,1.678948879E0
2.847422871E1,-5.873413682E-1,1.127317190E0,1.637412310E0
2.848424271E1,-5.637196898E-1,9.409254193E-1,1.584772825E0
2.849425571E1,-5.252033472E-1,7.629004717E-1,1.602552414E0
2.850426971E1,-4.682039618E-1,6.429775357E-1,1.660871029E0
2.851428371E1,-4.042340517E-1,5.785375834E-1,1.704144835E0
2.852429771E1,-2.727364600E-1,5.714860559E-1,1.807561755E0
2.853431071E1,-1.181593910E-1,6.799763441E-1,1.920459509E0
2.854432471E1,1.174587663E-2,8.274056911E-1,1.968339682E0
2.855433871E1,1.122611314E-1,8.894219995E-1,1.933223724E0
2.856435271E1,1.841148138E-1,8.637092113E-1,1.849202156E0
2.857436571E1,2.287013382E-1,8.296630383E-1,1.779798508E0
2.858437971E1,2.430914640E-1,7.813388705E-1,1.747645617E0
2.859439371E1,2.294143736E-1,6.947420239E-1,1.745073557E0
2.860440771E1,2.001377046E-1,5.981648564E-1,1.762210250E0
2.861442071E1,1.905902773E-1,5.138542056E-1,1.793130875E0
2.862443471E1,2.161709964E-1,4.170533419E-1,1.796731710E0
2.863444871E1,2.587816417E-1,2.881201208E-1,1.750211120E0
2.864446271E1,3.545763493E-1,1.357415318E-1,1.690588474E0
2.865447571E1,4.763344526E-1,-6.988875568E-3,1.673614860E0
2.866448971E1,6.161240339E-1,-1.342629492E-1,1.676930785E0
2.867450371E1,7.755624652E-1,-2.282775789E-1,1.648377895E0
2.868451671E1,9.321047068E-1,-3.350298405E-1,1.612108350E0
2.869453071E1,1.087129116E0,-4.298661351E-1,1.569516897E0
2.870454471E1,1.249021053E0,-4.926192760E-1,1.539886117E0
2.871455871E1,1.403424859E0,-5.305180550E-1,1.587050438E0
2.872457171E1,1.517613173E0,-5.443377495E-1,1.590266466E0
2.873458571E1,1.602771044E0,-5.340707302E-1,1.541248560E0
2.874459971E1,1.656625986E0,-5.229227543E-1,1.479245305E0
2.875461371E1,1.691996813E0,-5.232532620E-1,1.421651840E0
2.876462671E1,1.700647593E0,-5.251672864E-1,1.379722238E0
2.877464071E1,1.678445697E0,-5.351731181E-1,1.302402616E0
2.878465471E1,1.641586781E0,-5.910289288E-1,1.233051538E0
2.879466871E1,1.595791936E0,-6.568216085E-1,1.250165343E0
2.880468171E1,1.501158118E0,-6.881009936E-1,1.236974716E0
2.881469571E1,1.361541629E0,-7.384427786E-1,1.168637991E0
2.882470971E1,1.206622362E0,-8.527988791E-1,1.096309185E0
2.883472371E1,1.044358015E0,-1.016811728E0,1.024675965E0
2.884473671E1,8.864721656E-1,-1.162551403E0,9.648523331E-1
2.885475071E1,7.531059384E-1,-1.253311157E0,9.031130672E-1
2.886476471E1,6.743453145E-1,-1.248598695E0,8.510024548E-1
2.887477771E1,6.241664886E-1,-1.140222549E0,8.248193264E-1
2.888479171E1,5.928397775E-1,-9.810659289E-1,7.841520309E-1
2.889480571E1,5.706497431E-1,-8.318615556E-1,7.359733582E-1
2.890481971E1,5.668637753E-1,-6.812244058E-1,6.970557570E-1
2.891483271E1,5.741280913E-1,-5.401319861E-1,6.847516894E-1
2.892484671E1,5.811651945E-1,-4.413044155E-1,6.638392210E-1
2.893486071E1,6.090677977E-1,-4.147545099E-1,6.412252784E-1
2.894487471E1,6.299773455E-1,-4.029420614E-1,6.328730583E-1
2.895488771E1,6.418244243E-1,-4.036134481E-1,6.325220466E-1
2.896490171E1,6.351622343E-1,-4.650339186E-1,6.086391211E-1
2.897491571E1,6.348956823E-1,-5.473754406E-1,6.018341780E-1
2.898492971E1,6.572926044E-1,-5.938763618E-1,5.720834732E-1
2.899494271E1,7.007128000E-1,-6.735967994E-1,5.427793860E-1
2.900495671E1,7.987498641E-1,-6.492746472E-1,5.175459385E-1
2.901497071E1,1.079899430E0,-3.230400383E-1,5.106092095E-1
2.902498471E1,1.254475713E0,-3.888672590E-1,5.075590611E-1
2.903499771E1,1.373188972E0,-3.895593286E-1,5.057180524E-1
2.904501171E1,1.511003613E0,-2.977420688E-1,5.103266239E-1
2.905502571E1,1.621692657E0,-1.520004272E-1,5.301666260E-1
2.906503971E1,1.705129266E0,2.141821571E-2,5.472742915E-1
2.907505271E1,1.790901542E0,1.722440720E-1,5.231436491E-1
2.908506671E1,1.885362983E0,2.354949415E-1,4.970798194E-1
2.909508104E1,1.970822096E0,2.230163813E-1,5.049025416E-1
2.910509504E1,2.080628633E0,1.875614524E-1,5.019429922E-1
2.911510804E1,2.205634594E0,1.224361062E-1,4.645072222E-1
2.912512204E1,2.298469782E0,1.024429649E-1,3.803217709E-1
2.913513604E1,2.356396437E0,1.099839583E-1,2.514218390E-1
2.914514904E1,2.393132925E0,1.274007708E-1,9.112323076E-2
2.915516304E1,2.417408705E0,1.731300950E-1,-7.942108065E-2
2.916517704E1,2.434231043E0,2.464469224E-1,-2.310132682E-1
2.917519104E1,2.432828188E0,3.336476088E-1,-3.603249192E-1
2.918520404E1,2.427745819E0,3.886554539E-1,-4.727574587E-1
2.919521804E1,2.423810244E0,4.179120362E-1,-5.647166371E-1
2.920523204E1,2.389032364E0,4.730905890E-1,-6.300722361E-1
2.921524604E1,2.282560587E0,4.795976877E-1,-6.921318769E-1
2.922525904E1,2.117105484E0,4.653793275E-1,-7.671222091E-1
2.923527304E1,1.947495222E0,3.896221220E-1,-8.519359231E-1
2.924528704E1,1.813934803E0,3.391171396E-1,-9.380497336E-1
2.925530104E1,1.713958502E0,3.212984204E-1,-1.017926216E0
2.926531404E1,1.637517452E0,3.155731559E-1,-1.096020699E0
2.927532804E1,1.583162785E0,2.387447357E-1,-1.199729085E0
2.928534204E1,1.509905577E0,1.325035244E-1,-1.248935461E0
2.929535604E1,1.417155147E0,-3.831616417E-2,-1.213538289E0
2.930536904E1,1.277215600E0,-1.523921341E-1,-1.164263725E0
2.931538304E1,1.101688504E0,-2.922995687E-1,-1.118071675E0
2.932539704E1,9.242975116E-1,-3.513927162E-1,-1.065261722E0
2.933541104E1,7.224021554E-1,-2.086389661E-1,-1.016916633E0
2.934542404E1,5.361880660E-1,1.742245164E-3,-9.958739281E-1
2.935543804E1,4.255326688E-1,1.941089630E-1,-1.016881466E0
2.936545204E1,4.226790965E-1,2.893361151E-1,-1.060260057E0
2.937546604E1,5.127906799E-1,3.212522566E-1,-1.119860291E0
2.938547904E1,6.222378016E-1,3.448846042E-1,-1.195224047E0
2.939549304E1,7.566507459E-1,3.476297855E-1,-1.302121162E0
2.940550704E1,9.303982854E-1,2.980307043E-1,-1.414517522E0
2.941552004E1,1.069682121E0,1.790907234E-1,-1.564492583E0
2.942553404E1,1.104042530E0,-2.222747542E-2,-1.754406333E0
2.943554804E1,1.073555589E0,-1.822431087E-1,-1.919210792E0
2.944556204E1,9.817770123E-1,-6.367065758E-2,-1.969294667E0
2.945557504E1,8.577715158E-1,4.163578525E-2,-1.941403151E0
2.946558904E1,7.972863317E-1,9.629823267E-2,-1.841375113E0
2.947560304E1,7.872114778E-1,1.411970705E-1,-1.719100595E0
2.948561704E1,7.659847140E-1,1.398862600E-1,-1.610532284E0
2.949563004E1,7.383978367E-1,3.786182031E-2,-1.497357845E0
2.950564404E1,7.298160791E-1,2.019574121E-2,-1.353238106E0
2.951565804E1,7.342064977E-1,8.875290304E-2,-1.237210870E0
2.952567204E1,7.290093303E-1,1.608800888E-1,-1.172232985E0
2.953568504E1,7.255563736E-1,1.557027698E-1,-1.134719372E0
2.954569904E1,7.108866572E-1,1.052103192E-1,-1.103757739E0
2.955571304E1,6.770512462E-1,5.889187753E-2,-1.080793619E0
2.956572704E1,6.691552401E-1,-7.100720890E-3,-1.069066405E0
2.957574004E1,7.167603970E-1,-1.475379318E-1,-1.065411687E0
2.958575404E1,7.541852593E-1,-2.566998303E-1,-1.075167656E0
2.959576804E1,7.600812316E-1,-2.703197002E-1,-1.063223362E0
2.960578204E1,7.730958462E-1,-2.737546563E-1,-1.016402364E0
2.961579504E1,7.813541293E-1,-1.647253036E-1,-9.457521439E-1
2.962580904E1,7.550863028E-1,-3.203543648E-2,-9.044625163E-1
2.963582304E1,6.587994099E-1,-1.831178069E-1,-9.190909863E-1
2.964583704E1,6.198469996E-1,-3.546235263E-1,-9.943103790E-1
2.965585004E1,6.115188003E-1,-3.987522423E-1,-1.094041228E0
2.966586404E1,5.771771073E-1,-2.040274888E-1,-1.228917241E0
2.967587804E1,5.485079885E-1,9.806586802E-2,-1.387150049E0
2.968589204E1,5.450826287E-1,3.776157498E-1,-1.548068047E0
2.969590504E1,5.484962463E-1,6.026137471E-1,-1.685175657E0
2.970591904E1,5.399448276E-1,7.623469830E-1,-1.800741911E0
2.971593304E1,5.754467249E-1,8.559583426E-1,-1.847866774E0
2.972594704E1,6.690592766E-1,8.488509059E-1,-1.838169217E0
2.973596004E1,7.258069515E-1,7.693942189E-1,-1.817828178E0
2.974597404E1,7.447547913E-1,7.145048380E-1,-1.809016585E0
2.975598804E1,7.520999908E-1,8.548811078E-1,-1.816733956E0
2.976600204E1,8.016009927E-1,9.319585562E-1,-1.811928988E0
2.977601504E1,9.661074877E-1,6.418746114E-1,-1.774772644E0
2.978602904E1,1.167262197E0,3.460901082E-1,-1.701801419E0
2.979604304E1,1.327233791E0,2.746616602E-1,-1.585295916E0
2.980605604E1,1.416522741E0,3.610034883E-1,-1.575520515E0
2.981607004E1,1.324375272E0,4.255586267E-1,-1.672645926E0
2.982608404E1,1.117905259E0,4.613501728E-1,-1.788951874E0
2.983609804E1,9.082477689E-1,3.497739136E-1,-1.889509559E0
2.984611104E1,6.941431761E-1,1.975500286E-1,-1.986151695E0
2.985612504E1,4.899910986E-1,5.283965915E-2,-2.080477238E0
2.986613904E1,3.328384757E-1,3.852407681E-3,-2.120198727E0
2.987615304E1,2.037716061E-1,2.751045488E-2,-2.127749205E0
2.988616604E1,9.462407976E-2,6.569832563E-2,-2.161712885E0
2.989618004E1,7.351331413E-3,6.990318000E-2,-2.234124660E0
2.990619404E1,-7.109261304E-2,9.527186863E-3,-2.321174383E0
2.991620804E1,-1.354810447E-1,-6.047087535E-2,-2.385454178E0
2.992622104E1,-1.763810664E-1,-1.150867194E-1,-2.437685251E0
2.993623504E1,-1.972203255E-1,-8.529904485E-2,-2.486497641E0
2.994624904E1,-1.905371249E-1,-5.637500435E-3,-2.527709007E0
2.995626304E1,-1.705690026E-1,6.926435232E-2,-2.572666168E0
2.996627604E1,-1.714513153E-1,1.484228373E-1,-2.595525503E0
2.997629004E1,-2.171873301E-1,2.613823414E-1,-2.648221731E0
2.998630404E1,-2.393144816E-1,2.934076488E-1,-2.710980892E0
2.999631804E1,-2.442231923E-1,2.162870467E-1,-2.748612881E0
3.000633104E1,-2.402705252E-1,7.348620892E-2,-2.823467255E0
3.001634504E1,-2.387942523E-1,-7.237700373E-2,-2.910790920E0
3.002635904E1,-2.589096725E-1,-1.124341413E-1,-2.964838028E0
3.003637304E1,-3.014228940E-1,-7.574683987E-3,-3.030170679E0
3.004638604E1,-3.867883682E-1,5.276794434E-1,-3.069593191E0
3.005640004E1,-4.455212653E-1,8.872345090E-1,-3.075955868E0
3.006641404E1,-5.172542930E-1,1.022390127E0,-3.001181602E0
3.007642804E1,-5.702592134E-1,9.189088345E-1,-2.895705938E0
3.008644104E1,-5.021363497E-1,5.674389601E-1,-2.792137623E0
3.009645521E1,-3.759127259E-1,2.891802192E-1,-2.771697283E0
3.010646921E1,-3.526635766E-1,8.252849430E-2,-2.837722778E0
3.011648321E1,-3.755207658E-1,-1.051541120E-1,-2.923608541E0
3.012649621E1,-3.908491135E-1,-1.919992715E-1,-2.960806131E0
3.013651021E1,-4.136447012E-1,-1.564301401E-1,-2.958432198E0
3.014652421E1,-4.437251091E-1,-5.286301300E-2,-2.928977966E0
3.015653821E1,-4.164330661E-1,4.572025314E-2,-2.853244781E0
3.016655121E1,-3.476244509E-1,8.774998784E-2,-2.758913994E0
3.017656521E1,-2.470702976E-1,4.207029194E-2,-2.668408155E0
3.018657921E1,-1.578621268E-1,-8.865070343E-2,-2.573730946E0
3.019659321E1,-8.492365479E-2,-2.658999264E-1,-2.453856468E0
3.020660621E1,3.024714068E-2,-4.983033538E-1,-2.358443022E0
3.021662021E1,1.494699866E-1,-7.586526871E-1,-2.279738426E0
3.022663421E1,2.083569914E-1,-1.000371814E0,-2.201351166E0
3.023664821E1,2.132098973E-1,-1.218585968E0,-2.117286444E0
3.024666121E1,2.361085564E-1,-1.359592557E0,-2.011312246E0
3.025667521E1,2.231996506E-1,-1.465304255E0,-1.883912683E0
3.026668921E1,1.569399387E-1,-1.479116201E0,-1.738614917E0
3.027670321E1,7.009618729E-2,-1.368365765E0,-1.610316038E0
3.028671621E1,-3.191699833E-2,-1.215490818E0,-1.514370322E0
3.029673021E1,-1.585629433E-1,-1.091440558E0,-1.449681640E0
3.030674421E1,-3.103993535E-1,-9.527365565E-1,-1.373963952E0
3.031675821E1,-4.457369745E-1,-8.459761143E-1,-1.327726126E0
3.032677121E1,-5.517970920E-1,-8.326128721E-1,-1.296449423E0
3.033678521E1,-6.432267427E-1,-8.840565681E-1,-1.291831255E0
3.034679921E1,-7.294034362E-1,-9.884911180E-1,-1.326671481E0
3.035681321E1,-7.864108086E-1,-1.142704844E0,-1.400945187E0
3.036682621E1,-8.242670894E-1,-1.348252416E0,-1.468832612E0
3.037684021E1,-8.060490489E-1,-1.536541939E0,-1.506637096E0
3.038685421E1,-7.483063936E-1,-1.675886035E0,-1.518695831E0
3.039686821E1,-6.483778954E-1,-1.773171067E0,-1.509849668E0
3.040688121E1,-5.667064786E-1,-1.821019292E0,-1.495484829E0
3.041689521E1,-5.115171075E-1,-1.786604762E0,-1.501584172E0
3.042690921E1,-5.047428608E-1,-1.725300670E0,-1.533086538E0
3.043692321E1,-5.760568380E-1,-1.686367273E0,-1.621574521E0
3.044693621E1,-6.776100993E-1,-1.678367615E0,-1.738916397E0
3.045695021E1,-7.455594540E-1,-1.697035909E0,-1.833845496E0
3.046696421E1,-7.725743055E-1,-1.738732815E0,-1.895774722E0
3.047697821E1,-7.784012556E-1,-1.822988629E0,-1.897182941E0
3.048699121E1,-7.781706452E-1,-1.878767967E0,-1.838034987E0
3.049700521E1,-7.860569954E-1,-1.927000046E0,-1.750416160E0
3.050701921E1,-8.368019462E-1,-2.001611948E0,-1.659277678E0
3.051703321E1,-9.080256224E-1,-2.021641254E0,-1.582022667E0
3.052704621E1,-9.841581583E-1,-1.955237746E0,-1.490440011E0
3.053706021E1,-1.030856133E0,-1.878917098E0,-1.366921782E0
3.054707421E1,-1.069137335E0,-1.826270938E0,-1.227409720E0
3.055708821E1,-1.085218906E0,-1.762082338E0,-1.082386374E0
3.056710121E1,-1.088092804E0,-1.674719453E0,-9.253757596E-1
3.057711521E1,-1.085942507E0,-1.571423769E0,-7.647101879E-1
3.058712921E1,-1.097556591E0,-1.466841102E0,-6.145326495E-1
3.059714321E1,-1.125135541E0,-1.308099627E0,-4.829677343E-1
3.060715621E1,-1.187878847E0,-1.134061337E0,-3.802866340E-1
3.061717021E1,-1.248208880E0,-9.697000980E-1,-3.010738194E-1
3.062718421E1,-1.277680993E0,-8.516536355E-1,-2.520857751E-1
3.063719821E1,-1.282734752E0,-7.932970524E-1,-1.919915676E-1
3.064721121E1,-1.285760403E0,-7.620405555E-1,-1.194249466E-1
3.065722521E1,-1.313711047E0,-7.427389622E-1,-5.715651438E-2
3.066723921E1,-1.349533439E0,-7.322024703E-1,-1.941995695E-3
3.067725321E1,-1.368493915E0,-7.413057685E-1,4.481139407E-2
3.068726621E1,-1.369965553E0,-7.567337155E-1,7.814697921E-2
3.069728021E1,-1.387564301E0,-7.889599204E-1,1.044100076E-1
3.070729421E1,-1.432747722E0,-8.347191215E-1,1.256902665E-1
3.071730821E1,-1.496534705E0,-8.669524193E-1,1.487306058E-1
3.072732121E1,-1.560477257E0,-8.889032602E-1,1.616053879E-1
3.073733521E1,-1.596355081E0,-8.995095491E-1,1.763510406E-1
3.074734921E1,-1.616981745E0,-9.171751142E-1,2.155493200E-1
3.075736321E1,-1.626993895E0,-9.470236897E-1,2.700527906E-1
3.076737621E1,-1.625472903E0,-9.694357514E-1,3.384222388E-1
3.077739021E1,-1.626054049E0,-1.004349947E0,4.188262522E-1
3.078740421E1,-1.633106709E0,-1.010653377E0,5.163312554E-1
3.079741821E1,-1.642364860E0,-9.347422719E-1,5.920752287E-1
3.080743121E1,-1.652369261E0,-7.895320654E-1,6.737812757E-1
3.081744521E1,-1.663174033E0,-6.256890893E-1,7.648598552E-1
3.082745921E1,-1.678076625E0,-5.060293078E-1,8.516051173E-1
3.083747321E1,-1.697052836E0,-5.079434514E-1,9.233632088E-1
3.084748621E1,-1.715317369E0,-6.502193213E-1,9.670582414E-1
3.085750021E1,-1.699665427E0,-8.323920965E-1,9.864516258E-1
3.086751421E1,-1.659373403E0,-9.298264980E-1,1.009169221E0
3.087752821E1,-1.638983607E0,-9.204159975E-1,1.041612625E0
3.088754121E1,-1.651827693E0,-8.218731880E-1,1.094255328E0
3.089755521E1,-1.705762863E0,-6.837747693E-1,1.130469203E0
3.090756921E1,-1.779118776E0,-5.921260715E-1,1.150275707E0
3.091758321E1,-1.831520915E0,-5.650866032E-1,1.170013189E0
3.092759621E1,-1.938028693E0,-5.524924994E-1,1.247967601E0
3.093761021E1,-1.994920969E0,-4.475031793E-1,1.289544702E0
3.094762421E1,-2.050016403E0,-3.362014294E-1,1.367040515E0
3.095763821E1,-2.073809624E0,-1.636413187E-1,1.448813915E0
3.096765121E1,-2.126337767E0,6.259766221E-2,1.570477486E0
3.097766521E1,-2.198928595E0,4.028716385E-1,1.717124820E0
3.098767921E1,-2.266756296E0,7.934439182E-1,1.870080471E0
